name,in_sdl,funclike,header,usable,selected,stage,cause,also_contains,depends_on,unexpected,body,root_cause
SDL_PROP_WINDOW_CREATE_X11_WINDOW_NUMBER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.create.x11.window""",-
SDL_PROP_WINDOW_CREATE_X_NUMBER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.create.x""",-
SDL_PROP_WINDOW_CREATE_Y_NUMBER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.create.y""",-
SDL_PROP_WINDOW_EMSCRIPTEN_CANVAS_ID_STRING,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.emscripten.canvas_id""",-
SDL_PROP_WINDOW_EMSCRIPTEN_KEYBOARD_ELEMENT_STRING,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.emscripten.keyboard_element""",-
SDL_PROP_WINDOW_HDR_ENABLED_BOOLEAN,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.HDR_enabled""",-
SDL_PROP_WINDOW_HDR_HEADROOM_FLOAT,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.HDR_headroom""",-
SDL_PROP_WINDOW_KMSDRM_DEVICE_INDEX_NUMBER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.kmsdrm.dev_index""",-
SDL_PROP_WINDOW_KMSDRM_DRM_FD_NUMBER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.kmsdrm.drm_fd""",-
SDL_PROP_WINDOW_KMSDRM_GBM_DEVICE_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.kmsdrm.gbm_dev""",-
SDL_PROP_WINDOW_OPENVR_OVERLAY_ID_NUMBER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.openvr.overlay_id""",-
SDL_PROP_WINDOW_QNX_SURFACE_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.qnx.surface""",-
SDL_PROP_WINDOW_QNX_WINDOW_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.qnx.window""",-
SDL_PROP_WINDOW_SDR_WHITE_LEVEL_FLOAT,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.SDR_white_level""",-
SDL_PROP_WINDOW_SHAPE_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.shape""",-
SDL_PROP_WINDOW_UIKIT_METAL_VIEW_TAG_NUMBER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.uikit.metal_view_tag""",-
SDL_PROP_WINDOW_UIKIT_OPENGL_FRAMEBUFFER_NUMBER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.uikit.opengl.framebuffer""",-
SDL_PROP_WINDOW_UIKIT_OPENGL_RENDERBUFFER_NUMBER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.uikit.opengl.renderbuffer""",-
SDL_PROP_WINDOW_UIKIT_OPENGL_RESOLVE_FRAMEBUFFER_NUMBER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.uikit.opengl.resolve_framebuffer""",-
SDL_PROP_WINDOW_UIKIT_WINDOW_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.uikit.window""",-
SDL_PROP_WINDOW_VISIONOS_SETTINGS_STRING,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.visionos.settings""",-
SDL_PROP_WINDOW_VIVANTE_DISPLAY_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.vivante.display""",-
SDL_PROP_WINDOW_VIVANTE_SURFACE_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.vivante.surface""",-
SDL_PROP_WINDOW_VIVANTE_WINDOW_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.vivante.window""",-
SDL_PROP_WINDOW_WAYLAND_DISPLAY_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.wayland.display""",-
SDL_PROP_WINDOW_WAYLAND_EGL_WINDOW_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.wayland.egl_window""",-
SDL_PROP_WINDOW_WAYLAND_SURFACE_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.wayland.surface""",-
SDL_PROP_WINDOW_WAYLAND_VIEWPORT_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.wayland.viewport""",-
SDL_PROP_WINDOW_WAYLAND_WINDOW_ID_STRING,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.wayland.window_id""",-
SDL_PROP_WINDOW_WAYLAND_XDG_POPUP_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.wayland.xdg_popup""",-
SDL_PROP_WINDOW_WAYLAND_XDG_POSITIONER_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.wayland.xdg_positioner""",-
SDL_PROP_WINDOW_WAYLAND_XDG_SURFACE_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.wayland.xdg_surface""",-
SDL_PROP_WINDOW_WAYLAND_XDG_TOPLEVEL_EXPORT_HANDLE_STRING,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.wayland.xdg_toplevel_export_handle""",-
SDL_PROP_WINDOW_WAYLAND_XDG_TOPLEVEL_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.wayland.xdg_toplevel""",-
SDL_PROP_WINDOW_WIN32_HDC_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.win32.hdc""",-
SDL_PROP_WINDOW_WIN32_HWND_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.win32.hwnd""",-
SDL_PROP_WINDOW_WIN32_INSTANCE_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.win32.instance""",-
SDL_PROP_WINDOW_X11_DISPLAY_POINTER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.x11.display""",-
SDL_PROP_WINDOW_X11_SCREEN_NUMBER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.x11.screen""",-
SDL_PROP_WINDOW_X11_WINDOW_NUMBER,yes,no,SDL_video.h,yes,yes,bound,-,,,,"""SDL.window.x11.window""",-
SDL_PixelFormatEnumToMasks,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_PixelFormatEnumToMasks_renamed_SDL_GetMasksForPixelFormat,,SDL_PixelFormatEnumToMasks_renamed_SDL_GetMasksForPixelFormat,sdl2-compat-sentinel
SDL_PointInFRect,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_PointInFRect_renamed_SDL_PointInRectFloat,,SDL_PointInFRect_renamed_SDL_PointInRectFloat,sdl2-compat-sentinel
SDL_QUIT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_QUIT_renamed_SDL_EVENT_QUIT,,SDL_QUIT_renamed_SDL_EVENT_QUIT,sdl2-compat-sentinel
SDL_RENDERER_ACCELERATED,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RENDERER_ACCELERATED_deprecated_remove_this_line,,SDL_RENDERER_ACCELERATED_deprecated_remove_this_line,sdl2-compat-sentinel
SDL_RENDERER_PRESENTVSYNC,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RENDERER_PRESENTVSYNC_deprecated_use_SDL_SetRenderVSync,,SDL_RENDERER_PRESENTVSYNC_deprecated_use_SDL_SetRenderVSync,sdl2-compat-sentinel
SDL_RENDERER_VSYNC_ADAPTIVE,yes,no,SDL_render.h,yes,yes,bound,-,,,,(-1),-
SDL_RENDERER_VSYNC_DISABLED,yes,no,SDL_render.h,yes,yes,bound,-,,,,0,-
SDL_RENDER_DEVICE_RESET,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RENDER_DEVICE_RESET_renamed_SDL_EVENT_RENDER_DEVICE_RESET,,SDL_RENDER_DEVICE_RESET_renamed_SDL_EVENT_RENDER_DEVICE_RESET,sdl2-compat-sentinel
SDL_RENDER_TARGETS_RESET,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RENDER_TARGETS_RESET_renamed_SDL_EVENT_RENDER_TARGETS_RESET,,SDL_RENDER_TARGETS_RESET_renamed_SDL_EVENT_RENDER_TARGETS_RESET,sdl2-compat-sentinel
SDL_RESTRICT,yes,no,SDL_begin_code.h,no,no,parse,cast,,,restrict,restrict,cast
SDL_RWFromConstMem,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RWFromConstMem_renamed_SDL_IOFromConstMem,,SDL_RWFromConstMem_renamed_SDL_IOFromConstMem,sdl2-compat-sentinel
SDL_RWFromFile,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RWFromFile_renamed_SDL_IOFromFile,,SDL_RWFromFile_renamed_SDL_IOFromFile,sdl2-compat-sentinel
SDL_RWFromMem,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RWFromMem_renamed_SDL_IOFromMem,,SDL_RWFromMem_renamed_SDL_IOFromMem,sdl2-compat-sentinel
SDL_RWclose,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RWclose_renamed_SDL_CloseIO,,SDL_RWclose_renamed_SDL_CloseIO,sdl2-compat-sentinel
SDL_RWops,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RWops_renamed_SDL_IOStream,,SDL_RWops_renamed_SDL_IOStream,sdl2-compat-sentinel
SDL_RWread,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RWread_renamed_SDL_ReadIO,,SDL_RWread_renamed_SDL_ReadIO,sdl2-compat-sentinel
SDL_RWseek,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RWseek_renamed_SDL_SeekIO,,SDL_RWseek_renamed_SDL_SeekIO,sdl2-compat-sentinel
SDL_RWsize,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RWsize_renamed_SDL_GetIOSize,,SDL_RWsize_renamed_SDL_GetIOSize,sdl2-compat-sentinel
SDL_RWtell,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RWtell_renamed_SDL_TellIO,,SDL_RWtell_renamed_SDL_TellIO,sdl2-compat-sentinel
SDL_RWwrite,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RWwrite_renamed_SDL_WriteIO,,SDL_RWwrite_renamed_SDL_WriteIO,sdl2-compat-sentinel
SDL_ReadBE16,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_ReadBE16_renamed_SDL_ReadU16BE,,SDL_ReadBE16_renamed_SDL_ReadU16BE,sdl2-compat-sentinel
SDL_ReadBE32,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_ReadBE32_renamed_SDL_ReadU32BE,,SDL_ReadBE32_renamed_SDL_ReadU32BE,sdl2-compat-sentinel
SDL_ReadBE64,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_ReadBE64_renamed_SDL_ReadU64BE,,SDL_ReadBE64_renamed_SDL_ReadU64BE,sdl2-compat-sentinel
SDL_ReadLE16,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_ReadLE16_renamed_SDL_ReadU16LE,,SDL_ReadLE16_renamed_SDL_ReadU16LE,sdl2-compat-sentinel
SDL_ReadLE32,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_ReadLE32_renamed_SDL_ReadU32LE,,SDL_ReadLE32_renamed_SDL_ReadU32LE,sdl2-compat-sentinel
SDL_ReadLE64,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_ReadLE64_renamed_SDL_ReadU64LE,,SDL_ReadLE64_renamed_SDL_ReadU64LE,sdl2-compat-sentinel
SDL_RectEquals,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RectEquals_renamed_SDL_RectsEqual,,SDL_RectEquals_renamed_SDL_RectsEqual,sdl2-compat-sentinel
SDL_RenderCopy,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderCopy_renamed_SDL_RenderTexture,,SDL_RenderCopy_renamed_SDL_RenderTexture,sdl2-compat-sentinel
SDL_RenderCopyEx,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderCopyEx_renamed_SDL_RenderTextureRotated,,SDL_RenderCopyEx_renamed_SDL_RenderTextureRotated,sdl2-compat-sentinel
SDL_RenderCopyExF,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderCopyExF_renamed_SDL_RenderTextureRotated,,SDL_RenderCopyExF_renamed_SDL_RenderTextureRotated,sdl2-compat-sentinel
SDL_RenderCopyF,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderCopyF_renamed_SDL_RenderTexture,,SDL_RenderCopyF_renamed_SDL_RenderTexture,sdl2-compat-sentinel
SDL_RenderDrawLine,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderDrawLine_renamed_SDL_RenderLine,,SDL_RenderDrawLine_renamed_SDL_RenderLine,sdl2-compat-sentinel
SDL_RenderDrawLineF,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderDrawLineF_renamed_SDL_RenderLine,,SDL_RenderDrawLineF_renamed_SDL_RenderLine,sdl2-compat-sentinel
SDL_RenderDrawLines,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderDrawLines_renamed_SDL_RenderLines,,SDL_RenderDrawLines_renamed_SDL_RenderLines,sdl2-compat-sentinel
SDL_RenderDrawLinesF,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderDrawLinesF_renamed_SDL_RenderLines,,SDL_RenderDrawLinesF_renamed_SDL_RenderLines,sdl2-compat-sentinel
SDL_RenderDrawPoint,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderDrawPoint_renamed_SDL_RenderPoint,,SDL_RenderDrawPoint_renamed_SDL_RenderPoint,sdl2-compat-sentinel
SDL_RenderDrawPointF,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderDrawPointF_renamed_SDL_RenderPoint,,SDL_RenderDrawPointF_renamed_SDL_RenderPoint,sdl2-compat-sentinel
SDL_RenderDrawPoints,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderDrawPoints_renamed_SDL_RenderPoints,,SDL_RenderDrawPoints_renamed_SDL_RenderPoints,sdl2-compat-sentinel
SDL_RenderDrawPointsF,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderDrawPointsF_renamed_SDL_RenderPoints,,SDL_RenderDrawPointsF_renamed_SDL_RenderPoints,sdl2-compat-sentinel
SDL_RenderDrawRect,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderDrawRect_renamed_SDL_RenderRect,,SDL_RenderDrawRect_renamed_SDL_RenderRect,sdl2-compat-sentinel
SDL_RenderDrawRectF,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderDrawRectF_renamed_SDL_RenderRect,,SDL_RenderDrawRectF_renamed_SDL_RenderRect,sdl2-compat-sentinel
SDL_RenderDrawRects,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderDrawRects_renamed_SDL_RenderRects,,SDL_RenderDrawRects_renamed_SDL_RenderRects,sdl2-compat-sentinel
SDL_RenderDrawRectsF,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderDrawRectsF_renamed_SDL_RenderRects,,SDL_RenderDrawRectsF_renamed_SDL_RenderRects,sdl2-compat-sentinel
SDL_RenderFillRectF,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderFillRectF_renamed_SDL_RenderFillRect,,SDL_RenderFillRectF_renamed_SDL_RenderFillRect,sdl2-compat-sentinel
SDL_RenderFillRectsF,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderFillRectsF_renamed_SDL_RenderFillRects,,SDL_RenderFillRectsF_renamed_SDL_RenderFillRects,sdl2-compat-sentinel
SDL_RenderFlush,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderFlush_renamed_SDL_FlushRenderer,,SDL_RenderFlush_renamed_SDL_FlushRenderer,sdl2-compat-sentinel
SDL_RenderGetClipRect,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderGetClipRect_renamed_SDL_GetRenderClipRect,,SDL_RenderGetClipRect_renamed_SDL_GetRenderClipRect,sdl2-compat-sentinel
SDL_RenderGetLogicalSize,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderGetLogicalSize_renamed_SDL_GetRenderLogicalPresentation,,SDL_RenderGetLogicalSize_renamed_SDL_GetRenderLogicalPresentation,sdl2-compat-sentinel
SDL_RenderGetMetalCommandEncoder,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderGetMetalCommandEncoder_renamed_SDL_GetRenderMetalCommandEncoder,,SDL_RenderGetMetalCommandEncoder_renamed_SDL_GetRenderMetalCommandEncoder,sdl2-compat-sentinel
SDL_RenderGetMetalLayer,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderGetMetalLayer_renamed_SDL_GetRenderMetalLayer,,SDL_RenderGetMetalLayer_renamed_SDL_GetRenderMetalLayer,sdl2-compat-sentinel
SDL_RenderGetScale,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderGetScale_renamed_SDL_GetRenderScale,,SDL_RenderGetScale_renamed_SDL_GetRenderScale,sdl2-compat-sentinel
SDL_RenderGetViewport,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderGetViewport_renamed_SDL_GetRenderViewport,,SDL_RenderGetViewport_renamed_SDL_GetRenderViewport,sdl2-compat-sentinel
SDL_RenderGetWindow,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderGetWindow_renamed_SDL_GetRenderWindow,,SDL_RenderGetWindow_renamed_SDL_GetRenderWindow,sdl2-compat-sentinel
SDL_RenderIsClipEnabled,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderIsClipEnabled_renamed_SDL_RenderClipEnabled,,SDL_RenderIsClipEnabled_renamed_SDL_RenderClipEnabled,sdl2-compat-sentinel
SDL_RenderLogicalToWindow,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderLogicalToWindow_renamed_SDL_RenderCoordinatesToWindow,,SDL_RenderLogicalToWindow_renamed_SDL_RenderCoordinatesToWindow,sdl2-compat-sentinel
SDL_RenderSetClipRect,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderSetClipRect_renamed_SDL_SetRenderClipRect,,SDL_RenderSetClipRect_renamed_SDL_SetRenderClipRect,sdl2-compat-sentinel
SDL_RenderSetLogicalSize,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderSetLogicalSize_renamed_SDL_SetRenderLogicalPresentation,,SDL_RenderSetLogicalSize_renamed_SDL_SetRenderLogicalPresentation,sdl2-compat-sentinel
SDL_RenderSetScale,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderSetScale_renamed_SDL_SetRenderScale,,SDL_RenderSetScale_renamed_SDL_SetRenderScale,sdl2-compat-sentinel
SDL_RenderSetVSync,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderSetVSync_renamed_SDL_SetRenderVSync,,SDL_RenderSetVSync_renamed_SDL_SetRenderVSync,sdl2-compat-sentinel
SDL_RenderSetViewport,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderSetViewport_renamed_SDL_SetRenderViewport,,SDL_RenderSetViewport_renamed_SDL_SetRenderViewport,sdl2-compat-sentinel
SDL_RenderWindowToLogical,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RenderWindowToLogical_renamed_SDL_RenderCoordinatesFromWindow,,SDL_RenderWindowToLogical_renamed_SDL_RenderCoordinatesFromWindow,sdl2-compat-sentinel
SDL_RendererFlip,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_RendererFlip_renamed_SDL_FlipMode,,SDL_RendererFlip_renamed_SDL_FlipMode,sdl2-compat-sentinel
SDL_SCANCODE_AUDIOFASTFORWARD,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SCANCODE_AUDIOFASTFORWARD_renamed_SDL_SCANCODE_MEDIA_FAST_FORWARD,,SDL_SCANCODE_AUDIOFASTFORWARD_renamed_SDL_SCANCODE_MEDIA_FAST_FORWARD,sdl2-compat-sentinel
SDL_SCANCODE_AUDIOMUTE,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SCANCODE_AUDIOMUTE_renamed_SDL_SCANCODE_MUTE,,SDL_SCANCODE_AUDIOMUTE_renamed_SDL_SCANCODE_MUTE,sdl2-compat-sentinel
SDL_SCANCODE_AUDIONEXT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SCANCODE_AUDIONEXT_renamed_SDL_SCANCODE_MEDIA_NEXT_TRACK,,SDL_SCANCODE_AUDIONEXT_renamed_SDL_SCANCODE_MEDIA_NEXT_TRACK,sdl2-compat-sentinel
SDL_SCANCODE_AUDIOPLAY,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SCANCODE_AUDIOPLAY_renamed_SDL_SCANCODE_MEDIA_PLAY,,SDL_SCANCODE_AUDIOPLAY_renamed_SDL_SCANCODE_MEDIA_PLAY,sdl2-compat-sentinel
SDL_SCANCODE_AUDIOPREV,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SCANCODE_AUDIOPREV_renamed_SDL_SCANCODE_MEDIA_PREVIOUS_TRACK,,SDL_SCANCODE_AUDIOPREV_renamed_SDL_SCANCODE_MEDIA_PREVIOUS_TRACK,sdl2-compat-sentinel
SDL_SCANCODE_AUDIOREWIND,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SCANCODE_AUDIOREWIND_renamed_SDL_SCANCODE_MEDIA_REWIND,,SDL_SCANCODE_AUDIOREWIND_renamed_SDL_SCANCODE_MEDIA_REWIND,sdl2-compat-sentinel
SDL_SCANCODE_AUDIOSTOP,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SCANCODE_AUDIOSTOP_renamed_SDL_SCANCODE_MEDIA_STOP,,SDL_SCANCODE_AUDIOSTOP_renamed_SDL_SCANCODE_MEDIA_STOP,sdl2-compat-sentinel
SDL_SCANCODE_EJECT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SCANCODE_EJECT_renamed_SDL_SCANCODE_MEDIA_EJECT,,SDL_SCANCODE_EJECT_renamed_SDL_SCANCODE_MEDIA_EJECT,sdl2-compat-sentinel
SDL_SCANCODE_MEDIASELECT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SCANCODE_MEDIASELECT_renamed_SDL_SCANCODE_MEDIA_SELECT,,SDL_SCANCODE_MEDIASELECT_renamed_SDL_SCANCODE_MEDIA_SELECT,sdl2-compat-sentinel
SDL_SCANF_FORMAT_STRING,yes,no,SDL_stdinc.h,no,no,parse,empty-body,,,,,empty-body
SDL_SCOPED_CAPABILITY,yes,no,SDL_mutex.h,no,no,resolve,attribute-argument-name,,scoped_lockable,,SDL_THREAD_ANNOTATION_ATTRIBUTE__(scoped_lockable),attribute-argument-name
SDL_SENSORUPDATE,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SENSORUPDATE_renamed_SDL_EVENT_SENSOR_UPDATE,,SDL_SENSORUPDATE_renamed_SDL_EVENT_SENSOR_UPDATE,sdl2-compat-sentinel
SDL_SIMDGetAlignment,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SIMDGetAlignment_renamed_SDL_GetSIMDAlignment,,SDL_SIMDGetAlignment_renamed_SDL_GetSIMDAlignment,sdl2-compat-sentinel
SDL_SIMD_ALIGNED,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SIMD_ALIGNED_renamed_SDL_SURFACE_SIMD_ALIGNED,,SDL_SIMD_ALIGNED_renamed_SDL_SURFACE_SIMD_ALIGNED,sdl2-compat-sentinel
SDL_SIZE_MAX,yes,no,SDL_stdinc.h,yes,yes,bound,-,,,,SIZE_MAX,-
SDL_SOFTWARE_RENDERER,yes,no,SDL_render.h,yes,yes,bound,-,,,,"""software""",-
SDL_STANDARD_GRAVITY,yes,no,SDL_sensor.h,yes,yes,bound,-,,,,9.80665f,-
SDL_SURFACE_LOCKED,yes,no,SDL_surface.h,yes,yes,bound,-,,,,0x00000004u,-
SDL_SURFACE_LOCK_NEEDED,yes,no,SDL_surface.h,yes,yes,bound,-,,,,0x00000002u,-
SDL_SURFACE_PREALLOCATED,yes,no,SDL_surface.h,yes,yes,bound,-,,,,0x00000001u,-
SDL_SURFACE_SIMD_ALIGNED,yes,no,SDL_surface.h,yes,yes,bound,-,,,,0x00000008u,-
SDL_SYSTEM_CURSOR_ARROW,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SYSTEM_CURSOR_ARROW_renamed_SDL_SYSTEM_CURSOR_DEFAULT,,SDL_SYSTEM_CURSOR_ARROW_renamed_SDL_SYSTEM_CURSOR_DEFAULT,sdl2-compat-sentinel
SDL_SYSTEM_CURSOR_HAND,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SYSTEM_CURSOR_HAND_renamed_SDL_SYSTEM_CURSOR_POINTER,,SDL_SYSTEM_CURSOR_HAND_renamed_SDL_SYSTEM_CURSOR_POINTER,sdl2-compat-sentinel
SDL_SYSTEM_CURSOR_IBEAM,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SYSTEM_CURSOR_IBEAM_renamed_SDL_SYSTEM_CURSOR_TEXT,,SDL_SYSTEM_CURSOR_IBEAM_renamed_SDL_SYSTEM_CURSOR_TEXT,sdl2-compat-sentinel
SDL_SYSTEM_CURSOR_NO,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_SYSTEM_CURSOR_NO_renamed_SDL_SYSTEM_CURSOR_NOT_ALLOWED,,SDL_SYSTEM_CURSOR_NO_renamed_SDL_SYSTEM_CURSOR_NOT_ALLOWED,sdl2-compat-sentinel
